MA-L,389AF6,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,E0AA96,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,507705,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,E0D848,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,C8D7B0,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,9097F3,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,7C1C68,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,C087EB,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F0D7AA,"Motorola Mobility LLC, a Lenovo Company",222 West Merchandise Mart Plaza Chicago IL US 60654 
MA-L,3096FB,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,4827EA,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,7C787E,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,28395E,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,40B034,Hewlett Packard,11445 Compaq Center Drive Houston TX US 77070 
MA-L,D481D7,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,D47AE2,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,34FCB9,Hewlett Packard Enterprise,8000 Foothills Blvd. Roseville CA US 95747 
MA-L,D8E0E1,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,F01DBC,Microsoft Corporation,One Microsoft Way REDMOND WA US 98052 
MA-L,F83F51,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,9840BB,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,60A4D0,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,008701,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,5C9960,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,101DC0,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,68EBAE,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,444E1A,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,801844,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,78471D,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,A07591,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,0CDFA4,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F4D9FB,"Samsung Electronics Co.,Ltd","416, Maetan-3dong, Yeongtong-gu, Suwon Gyeonggi-do KR 443-742 "
MA-L,3C6200,"Samsung Electronics Co.,Ltd","416, Maetan-3dong, Yeongtong-gu, Suwon-City Gyeonggi-do KR 443-742 "
MA-L,50B7C3,"Samsung Electronics Co.,Ltd","416, Maetan 3Dong, Yeongtong-Gu Suwon Geyonggi KR 443742 "
MA-L,1C5A3E,"Samsung Electronics Co.,Ltd","416, Maetan 3dong, Yeongtong-Gu Suwon  US 443742 "
MA-L,A02195,"Samsung Electronics Co.,Ltd","#416, Maetan 3-dong Suwon-si Gyeonggi-do KR 443-742 "
MA-L,E47CF9,"Samsung Electronics Co.,Ltd","416, Maetan-3dong, Yeongtong-gu Suwon Gyeonggi-do KR 443742 "
MA-L,4844F7,"Samsung Electronics Co.,Ltd","416, Maetan-3dong, Yeongtong-gu Suwon Gyeonggi-do KR 443742 "
MA-L,001377,"Samsung Electronics Co.,Ltd","416, Maetan 3Dong, Yeongtong-Gu Suwon Geyonggi KR 443742 "
MA-L,002454,"Samsung Electronics Co.,Ltd","416, Maetan 3Dong, Yeongtong-Gu Suwon Geyonggi KR 443742 "
MA-L,E81132,"Samsung Electronics Co.,Ltd","416, Maetan 3Dong, Yeongtong-Gu Suwon Geyonggi KR 443742 "
MA-L,C06599,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,BC79AD,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,4C3C16,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,0073E0,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,0017D5,"Samsung Electronics Co.,Ltd",#94-1 Gumi-City Gyeong-Buk KR 730-350 
MA-L,001E7D,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,001DF6,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F008F1,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,58C38B,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,00E3B2,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,301966,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F0E77E,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,94350A,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,001D25,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,343111,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,08FD0E,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,041BBA,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,889B39,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,E432CB,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,10D542,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,A0821F,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F06BCA,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,AC3613,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,4849C7,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,849866,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,9476B7,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,941882,Hewlett Packard Enterprise,8000 Foothills Blvd. Roseville CA US 95747 
MA-L,B8BBAF,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,60C5AD,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,989096,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,0060B0,Hewlett Packard,MS 42LE CUPERTINO CA US 95014 
MA-L,847BEB,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,CCB11A,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,E4FAED,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,288335,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,DCCF96,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,1C98EC,Hewlett Packard Enterprise,8000 Foothills Blvd. Roseville CA US 95747 
MA-L,A80600,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F05A09,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,503275,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,08FC88,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,24F5AA,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,988389,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,84A466,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,C4576E,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,508569,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,F8D0BD,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,78595E,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,0C1420,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,94B10A,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,3CBBFD,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,A48431,"Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,A0B4A5,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,E4F8EF,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,705A0F,Hewlett Packard,11445 Compaq Center Drive Houston TX US 77070 
MA-L,001AA0,Dell Inc.,"One Dell Way,  MS RR5-45 Round Rock  US 78682 "
MA-L,0019B9,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,00B0D0,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,00C04F,Dell Inc.,1807 WEST BRAKER LANE-BLDG. AUSTIN TX US 78758-3610 
MA-L,B07994,"Motorola Mobility LLC, a Lenovo Company",600 North US Hwy 45 Libertyville IL US 60048 
MA-L,A470D6,"Motorola Mobility LLC, a Lenovo Company","222 Merchandise Mart Plaza, Suite 1800 Chicago IL US 60654 "
MA-L,74867A,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,180373,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,14FEB5,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,782BCB,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,001C23,Dell Inc.,"One Dell Way,  MS RR5-45 Round Rock  US 78682 "
MA-L,A4BADB,Dell Inc.,"One Dell Way, MS RR5-45 Round Rock  US 78682 "
MA-L,002564,Dell Inc.,"One Dell Way, MS RR5-45 Round Rock  US 78682 "
MA-L,A41F72,Dell Inc.,One Dell way Round Rock   US 78682 
MA-L,00123F,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,000BDB,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,204747,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,B499BA,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,38F23E,Microsoft Mobile Oy,Keilalahdentie 4 Espoo  FI 02150 
MA-L,2C4138,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,441EA1,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,78E7D1,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,001CC4,Hewlett Packard,20555 State Highway 249 Houston TX US 77070 
MA-L,001E0B,Hewlett Packard,20555 State Highway 249 Houston TX US 77070 
MA-L,002264,Hewlett Packard,20555 State Highway 249 Houston TX US 77070 
MA-L,0025B3,Hewlett Packard,20555 State Highway 249 Houston TX US 77070 
MA-L,784859,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,643150,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,3464A9,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,3863BB,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,5CB901,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,DC4A3E,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,B05ADA,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,001083,Hewlett Packard,MAIL STOP 42LE CUPERTINO CA US 95014 
MA-L,A0B3CC,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,ECB1D7,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,9CB654,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,6C3BE5,Hewlett Packard,11445 Compaq Center Drive Houston  US 77070 
MA-L,00259E,"HUAWEI TECHNOLOGIES CO.,LTD","B1-7,Huawei Base,Bantian, Longgang District,ShenZhen,GuangDong,CHINA ShenZhen GuangDong CN 518129 "
MA-L,D46AA8,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen Shenzhen  CN 518129 "
MA-L,FC48EF,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,707BE8,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,4C1FCC,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,D4B110,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,E468A3,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,3400A3,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base Shenzhen Guangdong CN 518129 "
MA-L,1402EC,Hewlett Packard Enterprise,8000 Foothills Blvd. Roseville CA US 95747 
MA-L,E8B4C8,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,D087E2,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,F05B7B,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,B047BF,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,7C0BC6,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,205531,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,80C5E6,Microsoft Corporation,1 Microsoft Way Redmond Washington FI 98052 
MA-L,E02CB2,Lenovo Mobile Communication (Wuhan) Company Limited,"No.19, Gaoxin 4th Road, Wuhan East Lake High-tech Zone, Wuhan, China  430205 Wuhan Hubei CN 430205 "
MA-L,D0431E,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,E89120,"Motorola Mobility LLC, a Lenovo Company",222 West Merchandise Mart Plaza Chicago IL US 60654 
MA-L,5440AD,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,804E81,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,FC8F90,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,74042B,Lenovo Mobile Communication (Wuhan) Company Limited,"No.19, Gaoxin 4th Road, Wuhan East Lake High-tech Zone, Wuhan, China  430205 Wuhan Hubei CN 430205 "
MA-L,4480EB,"Motorola Mobility LLC, a Lenovo Company",222 West Merchandise Mart Plaza Chicago IL US 60654 
MA-L,9CD35B,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,A89FBA,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,4886E8,Microsoft Corporation,1 Microsoft Way Redmond Washington FI 98052 
MA-L,30D587,"Samsung Electronics Co.,Ltd","#416, Maetan 3-dong Suwon-si Gyeonggi-do KR 443-742 "
MA-L,EC59E7,Microsoft Corporation,1 Microsoft Way Redmond Washington FI 98052 
MA-L,2C2997,Microsoft Corporation,1 Microsoft Way Redmond Washington FI 98052 
MA-L,6099D1,Vuzix / Lenovo,2166 Brighton Henrietta Town Line Road Rochester NY US 14623 
MA-L,D059E4,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,14A364,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,C8DDC9,Lenovo Mobile Communication Technology Ltd.,"No.999,Qishan North 2nd Road, Xiamen  Fujian US 361006 "
MA-L,7CED8D,Microsoft,1 Microsoft Way Redmond Washington US 98052 
MA-L,002538,"Samsung Electronics Co., Ltd., Memory Division","San #16 Banwol-Dong, Taean-Gu Hwasung City Gyeonggi Do KR 445-701 "
MA-L,0022A1,"Huawei Symantec Technologies Co.,Ltd.","Building 1,The West Zone Science Park of UESTC,No.88,Tianchen Road Chengdu Sichuan CN 611731 "
MA-L,000F48,Polypix Inc.,"1Fl, Sungdo Venture Tower, 165-2 Samsung-Dong, Kangnam-Ku Seoul  KR 135-881 "
MA-L,000C99,"HITEL LINK Co.,Ltd","Samsung Omni Tower 4th Fl., 395-62 Seoul  KR 156-010 "
MA-L,000124,Acer Incorporated,"21F, 88, Sec.1 Taipei Hsien 221  TW  "
MA-L,0C2FB0,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,185A58,Dell Inc.,One Dell Way Round Rock TX US 78682 
MA-L,D88ADC,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,10E953,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,1C1ADF,Microsoft Corporation,One Microsoft Way REDMOND WA US 98052 
MA-L,E04007,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,70CE8C,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,740AE1,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,B4A898,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,0CE4A0,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,BC1AE4,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,F4FEFB,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,B41A1D,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,7422BB,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,60684E,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,8020FD,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,B4CE40,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,04BDBF,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
